Calculation1,School,City,County/State/ Territory,Count,uad_uc_ethn_7_cat,Pivot Field Values
MARINA HIGH SCHOOL51221,MARINA HIGH SCHOOL,Huntington Beach,Orange,Adm,Asian,7
MARINA HIGH SCHOOL51221,MARINA HIGH SCHOOL,Huntington Beach,Orange,App,Asian,27
MARINA HIGH SCHOOL51221,MARINA HIGH SCHOOL,Huntington Beach,Orange,App,Hispanic/ Latinx,10
MARINA HIGH SCHOOL51221,MARINA HIGH SCHOOL,Huntington Beach,Orange,Adm,All,8
MARINA HIGH SCHOOL51221,MARINA HIGH SCHOOL,Huntington Beach,Orange,App,All,49
MARINA HIGH SCHOOL51938,MARINA HIGH SCHOOL,Marina,Monterey,App,Asian,6
MARINA HIGH SCHOOL51938,MARINA HIGH SCHOOL,Marina,Monterey,Adm,All,3
MARINA HIGH SCHOOL51938,MARINA HIGH SCHOOL,Marina,Monterey,App,All,11
MARK KEPPEL HIGH SCHOOL50055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,App,Domestic Unknown,7
MARK KEPPEL HIGH SCHOOL50055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,Enr,Asian,7
MARK KEPPEL HIGH SCHOOL50055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,Adm,Asian,12
MARK KEPPEL HIGH SCHOOL50055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,App,Asian,78
MARK KEPPEL HIGH SCHOOL50055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,App,Hispanic/ Latinx,8
MARK KEPPEL HIGH SCHOOL50055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,Enr,All,8
MARK KEPPEL HIGH SCHOOL50055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,Adm,All,14
MARK KEPPEL HIGH SCHOOL50055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,App,All,93
MARTIN LUTHER KING HIGH SCHOOL52567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,App,White,9
MARTIN LUTHER KING HIGH SCHOOL52567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,Adm,Asian,5
MARTIN LUTHER KING HIGH SCHOOL52567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,App,Asian,22
MARTIN LUTHER KING HIGH SCHOOL52567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,App,Hispanic/ Latinx,14
MARTIN LUTHER KING HIGH SCHOOL52567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,App,African American,6
MARTIN LUTHER KING HIGH SCHOOL52567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,Adm,All,9
MARTIN LUTHER KING HIGH SCHOOL52567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,App,All,54
MARYSVILLE HIGH SCHOOL51925,MARYSVILLE HIGH SCHOOL,Marysville,Yuba,App,Asian,5
MARYSVILLE HIGH SCHOOL51925,MARYSVILLE HIGH SCHOOL,Marysville,Yuba,App,All,8
MATH SCIENCE TECHNOLOGY MAGNET54436,MATH SCIENCE TECHNOLOGY MAGNET,Los Angeles,Los Angeles,Adm,All,3
MATH SCIENCE TECHNOLOGY MAGNET54436,MATH SCIENCE TECHNOLOGY MAGNET,Los Angeles,Los Angeles,App,All,9
MAYFAIR HIGH SCHOOL51348,MAYFAIR HIGH SCHOOL,Lakewood,Los Angeles,App,Hispanic/ Latinx,8
MAYFAIR HIGH SCHOOL51348,MAYFAIR HIGH SCHOOL,Lakewood,Los Angeles,App,All,17
MAYWOOD ACADEMY HIGH SCHOOL53998,MAYWOOD ACADEMY HIGH SCHOOL,Maywood,Los Angeles,App,Hispanic/ Latinx,15
MAYWOOD ACADEMY HIGH SCHOOL53998,MAYWOOD ACADEMY HIGH SCHOOL,Maywood,Los Angeles,App,All,16
MCFARLAND HIGH SCHOOL51945,MCFARLAND HIGH SCHOOL,Mcfarland,Kern,App,Hispanic/ Latinx,17
MCFARLAND HIGH SCHOOL51945,MCFARLAND HIGH SCHOOL,Mcfarland,Kern,Adm,All,3
MCFARLAND HIGH SCHOOL51945,MCFARLAND HIGH SCHOOL,Mcfarland,Kern,App,All,18
MCLANE HIGH SCHOOL50977,MCLANE HIGH SCHOOL,Fresno,Fresno,App,Asian,5
MCLANE HIGH SCHOOL50977,MCLANE HIGH SCHOOL,Fresno,Fresno,App,Hispanic/ Latinx,12
MCLANE HIGH SCHOOL50977,MCLANE HIGH SCHOOL,Fresno,Fresno,App,All,18
MENLO ATHERTON HIGH SCHOOL50170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,App,Domestic Unknown,7
MENLO ATHERTON HIGH SCHOOL50170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Enr,White,3
MENLO ATHERTON HIGH SCHOOL50170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Adm,White,11
MENLO ATHERTON HIGH SCHOOL50170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,App,White,66
MENLO ATHERTON HIGH SCHOOL50170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Adm,Asian,4
MENLO ATHERTON HIGH SCHOOL50170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,App,Asian,20
MENLO ATHERTON HIGH SCHOOL50170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,App,Hispanic/ Latinx,15
MENLO ATHERTON HIGH SCHOOL50170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Enr,All,6
MENLO ATHERTON HIGH SCHOOL50170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Adm,All,20
MENLO ATHERTON HIGH SCHOOL50170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,App,All,116
MERCED HIGH SCHOOL51963,MERCED HIGH SCHOOL,Merced,Merced,App,White,5
MERCED HIGH SCHOOL51963,MERCED HIGH SCHOOL,Merced,Merced,App,Asian,12
MERCED HIGH SCHOOL51963,MERCED HIGH SCHOOL,Merced,Merced,App,Hispanic/ Latinx,17
MERCED HIGH SCHOOL51963,MERCED HIGH SCHOOL,Merced,Merced,Enr,All,3
MERCED HIGH SCHOOL51963,MERCED HIGH SCHOOL,Merced,Merced,Adm,All,4
MERCED HIGH SCHOOL51963,MERCED HIGH SCHOOL,Merced,Merced,App,All,36
MERRILL F WEST HIGH SCHOOL53532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,App,White,7
MERRILL F WEST HIGH SCHOOL53532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,Adm,Asian,3
MERRILL F WEST HIGH SCHOOL53532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,App,Asian,11
MERRILL F WEST HIGH SCHOOL53532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,App,Hispanic/ Latinx,11
MERRILL F WEST HIGH SCHOOL53532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,Adm,All,7
MERRILL F WEST HIGH SCHOOL53532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,App,All,31
MESA VERDE HIGH SCHOOL50587,MESA VERDE HIGH SCHOOL,Citrus Heights,Sacramento,App,All,5
METWEST HIGH SCHOOL53009,METWEST HIGH SCHOOL,Oakland,Alameda,App,All,5
MIDDLE COLLEGE HIGH SCHOOL51722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,App,Hispanic/ Latinx,14
MIDDLE COLLEGE HIGH SCHOOL51722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,App,African American,5
MIDDLE COLLEGE HIGH SCHOOL51722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,Adm,All,3
MIDDLE COLLEGE HIGH SCHOOL51722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,App,All,19
MIDDLE COLLEGE HIGH SCHOOL52949,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,App,Hispanic/ Latinx,8
MIDDLE COLLEGE HIGH SCHOOL52949,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,App,All,16
MIDDLE COLLEGE HIGH SCHOOL53204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,Enr,Asian,3
MIDDLE COLLEGE HIGH SCHOOL53204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,Adm,Asian,3
MIDDLE COLLEGE HIGH SCHOOL53204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,App,Asian,6
MIDDLE COLLEGE HIGH SCHOOL53204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,Enr,Hispanic/ Latinx,4
MIDDLE COLLEGE HIGH SCHOOL53204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,Adm,Hispanic/ Latinx,4
MIDDLE COLLEGE HIGH SCHOOL53204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,App,Hispanic/ Latinx,16
MIDDLE COLLEGE HIGH SCHOOL53204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,App,African American,9
MIDDLE COLLEGE HIGH SCHOOL53204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,Enr,All,8
MIDDLE COLLEGE HIGH SCHOOL53204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,Adm,All,9
MIDDLE COLLEGE HIGH SCHOOL53204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,App,All,35
MIDDLE COLLEGE HIGH SCHOOL53258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,App,Hispanic/ Latinx,18
MIDDLE COLLEGE HIGH SCHOOL53258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,Enr,All,4
MIDDLE COLLEGE HIGH SCHOOL53258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,Adm,All,4
MIDDLE COLLEGE HIGH SCHOOL53258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,App,All,19
MIDDLE COLLEGE HIGH SCHOOL53599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,App,Asian,11
MIDDLE COLLEGE HIGH SCHOOL53599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,Enr,All,3
MIDDLE COLLEGE HIGH SCHOOL53599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,Adm,All,5
MIDDLE COLLEGE HIGH SCHOOL53599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,App,All,19
MIDDLETOWN HIGH SCHOOL51970,MIDDLETOWN HIGH SCHOOL,Middletown,Lake,App,All,8
MIGUEL CONTRERAS LRNG COMPLEX54053,MIGUEL CONTRERAS LRNG COMPLEX,Los Angeles,Los Angeles,App,Hispanic/ Latinx,9
MIGUEL CONTRERAS LRNG COMPLEX54053,MIGUEL CONTRERAS LRNG COMPLEX,Los Angeles,Los Angeles,Enr,All,3
MIGUEL CONTRERAS LRNG COMPLEX54053,MIGUEL CONTRERAS LRNG COMPLEX,Los Angeles,Los Angeles,Adm,All,4
MIGUEL CONTRERAS LRNG COMPLEX54053,MIGUEL CONTRERAS LRNG COMPLEX,Los Angeles,Los Angeles,App,All,10
MILLENNIUM HIGH SCHOOL54020,MILLENNIUM HIGH SCHOOL,Tracy,San Joaquin,App,All,11
MILLS HIGH SCHOOL51972,MILLS HIGH SCHOOL,Millbrae,San Mateo,App,White,7
MILLS HIGH SCHOOL51972,MILLS HIGH SCHOOL,Millbrae,San Mateo,Enr,Asian,4
MILLS HIGH SCHOOL51972,MILLS HIGH SCHOOL,Millbrae,San Mateo,Adm,Asian,7
MILLS HIGH SCHOOL51972,MILLS HIGH SCHOOL,Millbrae,San Mateo,App,Asian,68
MILLS HIGH SCHOOL51972,MILLS HIGH SCHOOL,Millbrae,San Mateo,Enr,All,7
MILLS HIGH SCHOOL51972,MILLS HIGH SCHOOL,Millbrae,San Mateo,Adm,All,10
MILLS HIGH SCHOOL51972,MILLS HIGH SCHOOL,Millbrae,San Mateo,App,All,85
MILPITAS HIGH SCHOOL51978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,Adm,Domestic Unknown,3
MILPITAS HIGH SCHOOL51978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,App,Domestic Unknown,5
MILPITAS HIGH SCHOOL51978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,Enr,Asian,8
MILPITAS HIGH SCHOOL51978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,Adm,Asian,13
MILPITAS HIGH SCHOOL51978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,App,Asian,102
MILPITAS HIGH SCHOOL51978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,App,Hispanic/ Latinx,5
MILPITAS HIGH SCHOOL51978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,Enr,All,10
MILPITAS HIGH SCHOOL51978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,Adm,All,16
MILPITAS HIGH SCHOOL51978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,App,All,121
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,Enr,White,12
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,Adm,White,21
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,App,White,85
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,Enr,Asian,10
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,Adm,Asian,15
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,App,Asian,39
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,App,Hispanic/ Latinx,14
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,Enr,All,23
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,Adm,All,40
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,App,All,145
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,Adm,Domestic Unknown,4
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,App,Domestic Unknown,6
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,Enr,White,3
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,Adm,White,4
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,App,White,36
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,Enr,Asian,16
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,Adm,Asian,25
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,App,Asian,77
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,Enr,All,21
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,Adm,All,35
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,App,All,126
MIRA MESA HIGH SCHOOL52858,MIRA MESA HIGH SCHOOL,San Diego,San Diego,App,Asian,32
MIRA MESA HIGH SCHOOL52858,MIRA MESA HIGH SCHOOL,San Diego,San Diego,Adm,All,4
MIRA MESA HIGH SCHOOL52858,MIRA MESA HIGH SCHOOL,San Diego,San Diego,App,All,35
MIRA MONTE HIGH SCHOOL54317,MIRA MONTE HIGH SCHOOL,Bakersfield,Kern,App,Hispanic/ Latinx,12
MIRA MONTE HIGH SCHOOL54317,MIRA MONTE HIGH SCHOOL,Bakersfield,Kern,App,All,13
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,Enr,White,11
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,Adm,White,19
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,App,White,51
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,Enr,Asian,5
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,Adm,Asian,11
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,App,Asian,31
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,App,Hispanic/ Latinx,10
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,Enr,All,17
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,Adm,All,33
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,App,All,98
MISSION BAY HIGH52860,MISSION BAY HIGH,San Diego,San Diego,App,White,8
MISSION BAY HIGH52860,MISSION BAY HIGH,San Diego,San Diego,App,Hispanic/ Latinx,5
MISSION BAY HIGH52860,MISSION BAY HIGH,San Diego,San Diego,Adm,All,5
MISSION BAY HIGH52860,MISSION BAY HIGH,San Diego,San Diego,App,All,17
MISSION HILLS HIGH SCHOOL53868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,App,White,12
MISSION HILLS HIGH SCHOOL53868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,App,Asian,5
MISSION HILLS HIGH SCHOOL53868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,Adm,Hispanic/ Latinx,3
MISSION HILLS HIGH SCHOOL53868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,App,Hispanic/ Latinx,17
MISSION HILLS HIGH SCHOOL53868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,Adm,All,7
MISSION HILLS HIGH SCHOOL53868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,App,All,38
MISSION OAK HIGH SCHOOL54248,MISSION OAK HIGH SCHOOL,Tulare,Tulare,App,Hispanic/ Latinx,9
MISSION OAK HIGH SCHOOL54248,MISSION OAK HIGH SCHOOL,Tulare,Tulare,Adm,All,3
MISSION OAK HIGH SCHOOL54248,MISSION OAK HIGH SCHOOL,Tulare,Tulare,App,All,10
MISSION SAN JOSE HIGH SCHOOL50970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,App,Domestic Unknown,28
MISSION SAN JOSE HIGH SCHOOL50970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,App,White,7
MISSION SAN JOSE HIGH SCHOOL50970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,Enr,Asian,43
MISSION SAN JOSE HIGH SCHOOL50970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,Adm,Asian,79
MISSION SAN JOSE HIGH SCHOOL50970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,App,Asian,276
MISSION SAN JOSE HIGH SCHOOL50970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,Enr,All,48
MISSION SAN JOSE HIGH SCHOOL50970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,Adm,All,93
MISSION SAN JOSE HIGH SCHOOL50970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,App,All,316
MISSION SENIOR HIGH SCHOOL52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,App,White,6
MISSION SENIOR HIGH SCHOOL52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,Enr,Asian,5
MISSION SENIOR HIGH SCHOOL52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,Adm,Asian,8
MISSION SENIOR HIGH SCHOOL52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,App,Asian,29
MISSION SENIOR HIGH SCHOOL52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,Adm,Hispanic/ Latinx,3
MISSION SENIOR HIGH SCHOOL52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,App,Hispanic/ Latinx,13
MISSION SENIOR HIGH SCHOOL52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,App,African American,6
MISSION SENIOR HIGH SCHOOL52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,Enr,All,8
MISSION SENIOR HIGH SCHOOL52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,Adm,All,14
MISSION SENIOR HIGH SCHOOL52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,App,All,56
MISSION VIEJO HIGH SCHOOL51981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,Adm,White,5
MISSION VIEJO HIGH SCHOOL51981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,App,White,38
MISSION VIEJO HIGH SCHOOL51981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,Adm,Asian,7
MISSION VIEJO HIGH SCHOOL51981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,App,Asian,15
MISSION VIEJO HIGH SCHOOL51981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,Adm,Hispanic/ Latinx,3
MISSION VIEJO HIGH SCHOOL51981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,App,Hispanic/ Latinx,6
MISSION VIEJO HIGH SCHOOL51981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,Enr,All,3
MISSION VIEJO HIGH SCHOOL51981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,Adm,All,16
MISSION VIEJO HIGH SCHOOL51981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,App,All,62
MISSION VISTA HIGH SCHOOL54347,MISSION VISTA HIGH SCHOOL,Oceanside,San Diego,App,White,16
MISSION VISTA HIGH SCHOOL54347,MISSION VISTA HIGH SCHOOL,Oceanside,San Diego,App,Hispanic/ Latinx,6
MISSION VISTA HIGH SCHOOL54347,MISSION VISTA HIGH SCHOOL,Oceanside,San Diego,Adm,All,4
MISSION VISTA HIGH SCHOOL54347,MISSION VISTA HIGH SCHOOL,Oceanside,San Diego,App,All,27
MIT ACADEMY53833,MIT ACADEMY,Vallejo,Solano,App,Asian,5
MIT ACADEMY53833,MIT ACADEMY,Vallejo,Solano,App,Hispanic/ Latinx,5
MIT ACADEMY53833,MIT ACADEMY,Vallejo,Solano,App,All,14
MODESTO HIGH SCHOOL51985,MODESTO HIGH SCHOOL,Modesto,Stanislaus,App,White,8
MODESTO HIGH SCHOOL51985,MODESTO HIGH SCHOOL,Modesto,Stanislaus,Enr,Asian,5
MODESTO HIGH SCHOOL51985,MODESTO HIGH SCHOOL,Modesto,Stanislaus,Adm,Asian,7
MODESTO HIGH SCHOOL51985,MODESTO HIGH SCHOOL,Modesto,Stanislaus,App,Asian,19
MODESTO HIGH SCHOOL51985,MODESTO HIGH SCHOOL,Modesto,Stanislaus,App,Hispanic/ Latinx,17
MODESTO HIGH SCHOOL51985,MODESTO HIGH SCHOOL,Modesto,Stanislaus,Enr,All,6
MODESTO HIGH SCHOOL51985,MODESTO HIGH SCHOOL,Modesto,Stanislaus,Adm,All,11
MODESTO HIGH SCHOOL51985,MODESTO HIGH SCHOOL,Modesto,Stanislaus,App,All,48
MONACHE HIGH SCHOOL52513,MONACHE HIGH SCHOOL,Porterville,Tulare,App,Hispanic/ Latinx,9
MONACHE HIGH SCHOOL52513,MONACHE HIGH SCHOOL,Porterville,Tulare,Adm,All,3
MONACHE HIGH SCHOOL52513,MONACHE HIGH SCHOOL,Porterville,Tulare,App,All,13
MONROVIA HIGH SCHOOL52015,MONROVIA HIGH SCHOOL,Monrovia,Los Angeles,App,White,7
MONROVIA HIGH SCHOOL52015,MONROVIA HIGH SCHOOL,Monrovia,Los Angeles,App,Asian,7
MONROVIA HIGH SCHOOL52015,MONROVIA HIGH SCHOOL,Monrovia,Los Angeles,App,Hispanic/ Latinx,13
MONROVIA HIGH SCHOOL52015,MONROVIA HIGH SCHOOL,Monrovia,Los Angeles,Adm,All,5
MONROVIA HIGH SCHOOL52015,MONROVIA HIGH SCHOOL,Monrovia,Los Angeles,App,All,33
MONTA VISTA HIGH SCHOOL53466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,Adm,Int'l,3
MONTA VISTA HIGH SCHOOL53466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,App,Int'l,8
MONTA VISTA HIGH SCHOOL53466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,Enr,White,3
MONTA VISTA HIGH SCHOOL53466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,Adm,White,4
MONTA VISTA HIGH SCHOOL53466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,App,White,19
MONTA VISTA HIGH SCHOOL53466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,Enr,Asian,26
MONTA VISTA HIGH SCHOOL53466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,Adm,Asian,53
MONTA VISTA HIGH SCHOOL53466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,App,Asian,260
MONTA VISTA HIGH SCHOOL53466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,App,Hispanic/ Latinx,7
MONTA VISTA HIGH SCHOOL53466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,Enr,All,33
MONTA VISTA HIGH SCHOOL53466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,Adm,All,68
MONTA VISTA HIGH SCHOOL53466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,App,All,322
MONTCLAIR HIGH SCHOOL52018,MONTCLAIR HIGH SCHOOL,Montclair,San Bernardino,App,Asian,10
MONTCLAIR HIGH SCHOOL52018,MONTCLAIR HIGH SCHOOL,Montclair,San Bernardino,Adm,Hispanic/ Latinx,4
MONTCLAIR HIGH SCHOOL52018,MONTCLAIR HIGH SCHOOL,Montclair,San Bernardino,App,Hispanic/ Latinx,24
MONTCLAIR HIGH SCHOOL52018,MONTCLAIR HIGH SCHOOL,Montclair,San Bernardino,Adm,All,6
MONTCLAIR HIGH SCHOOL52018,MONTCLAIR HIGH SCHOOL,Montclair,San Bernardino,App,All,37
MONTE VISTA HIGH SCHOOL50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,Adm,White,7
MONTE VISTA HIGH SCHOOL50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,App,White,53
MONTE VISTA HIGH SCHOOL50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,Enr,Asian,6
MONTE VISTA HIGH SCHOOL50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,Adm,Asian,12
