Calculation1,School,City,County/State/ Territory,Count,uad_uc_ethn_7_cat,Pivot Field Values
CORCORAN HIGH SCHOOL50665,CORCORAN HIGH SCHOOL,Corcoran,Kings,App,All,13
CORDOVA HIGH SCHOOL52553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,App,White,5
CORDOVA HIGH SCHOOL52553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,App,Asian,7
CORDOVA HIGH SCHOOL52553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,App,Hispanic/ Latinx,6
CORDOVA HIGH SCHOOL52553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,Adm,All,3
CORDOVA HIGH SCHOOL52553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,App,All,22
CORE BUTTE CHARTER SCHOOL54171,CORE BUTTE CHARTER SCHOOL,Chico,Butte,App,All,5
CORONA DEL MAR HIGH SCHOOL52128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,Enr,White,12
CORONA DEL MAR HIGH SCHOOL52128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,Adm,White,21
CORONA DEL MAR HIGH SCHOOL52128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,App,White,92
CORONA DEL MAR HIGH SCHOOL52128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,Enr,Asian,3
CORONA DEL MAR HIGH SCHOOL52128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,Adm,Asian,4
CORONA DEL MAR HIGH SCHOOL52128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,App,Asian,22
CORONA DEL MAR HIGH SCHOOL52128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,App,Hispanic/ Latinx,16
CORONA DEL MAR HIGH SCHOOL52128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,Enr,All,16
CORONA DEL MAR HIGH SCHOOL52128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,Adm,All,28
CORONA DEL MAR HIGH SCHOOL52128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,App,All,138
CORONA HIGH SCHOOL50675,CORONA HIGH SCHOOL,Corona,Riverside,App,White,6
CORONA HIGH SCHOOL50675,CORONA HIGH SCHOOL,Corona,Riverside,App,Asian,6
CORONA HIGH SCHOOL50675,CORONA HIGH SCHOOL,Corona,Riverside,App,Hispanic/ Latinx,18
CORONA HIGH SCHOOL50675,CORONA HIGH SCHOOL,Corona,Riverside,Adm,All,4
CORONA HIGH SCHOOL50675,CORONA HIGH SCHOOL,Corona,Riverside,App,All,31
CORONADO HIGH SCHOOL50680,CORONADO HIGH SCHOOL,Coronado,San Diego,Adm,White,6
CORONADO HIGH SCHOOL50680,CORONADO HIGH SCHOOL,Coronado,San Diego,App,White,21
CORONADO HIGH SCHOOL50680,CORONADO HIGH SCHOOL,Coronado,San Diego,App,Asian,7
CORONADO HIGH SCHOOL50680,CORONADO HIGH SCHOOL,Coronado,San Diego,App,Hispanic/ Latinx,8
CORONADO HIGH SCHOOL50680,CORONADO HIGH SCHOOL,Coronado,San Diego,Enr,All,3
CORONADO HIGH SCHOOL50680,CORONADO HIGH SCHOOL,Coronado,San Diego,Adm,All,9
CORONADO HIGH SCHOOL50680,CORONADO HIGH SCHOOL,Coronado,San Diego,App,All,42
COSTA MESA HIGH SCHOOL50683,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,App,Hispanic/ Latinx,6
COSTA MESA HIGH SCHOOL50683,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,App,All,9
COSUMNES OAKS HIGH SCHOOL54204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Adm,White,3
COSUMNES OAKS HIGH SCHOOL54204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,App,White,9
COSUMNES OAKS HIGH SCHOOL54204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Enr,Asian,4
COSUMNES OAKS HIGH SCHOOL54204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Adm,Asian,5
COSUMNES OAKS HIGH SCHOOL54204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,App,Asian,31
COSUMNES OAKS HIGH SCHOOL54204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,App,Hispanic/ Latinx,13
COSUMNES OAKS HIGH SCHOOL54204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,App,African American,8
COSUMNES OAKS HIGH SCHOOL54204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Enr,All,7
COSUMNES OAKS HIGH SCHOOL54204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Adm,All,10
COSUMNES OAKS HIGH SCHOOL54204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,App,All,62
COVINA HIGH SCHOOL50700,COVINA HIGH SCHOOL,Covina,Los Angeles,App,Asian,9
COVINA HIGH SCHOOL50700,COVINA HIGH SCHOOL,Covina,Los Angeles,App,Hispanic/ Latinx,16
COVINA HIGH SCHOOL50700,COVINA HIGH SCHOOL,Covina,Los Angeles,App,All,31
CRAWFORD HIGH SCHOOL54630,CRAWFORD HIGH SCHOOL,San Diego,San Diego,App,Asian,6
CRAWFORD HIGH SCHOOL54630,CRAWFORD HIGH SCHOOL,San Diego,San Diego,Adm,All,3
CRAWFORD HIGH SCHOOL54630,CRAWFORD HIGH SCHOOL,San Diego,San Diego,App,All,9
CRENSHAW HIGH SCHOOL51569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,Adm,African American,4
CRENSHAW HIGH SCHOOL51569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,App,African American,25
CRENSHAW HIGH SCHOOL51569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,Enr,All,3
CRENSHAW HIGH SCHOOL51569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,Adm,All,5
CRENSHAW HIGH SCHOOL51569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,App,All,29
CRESCENTA VALLEY HIGH SCHOOL51313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,App,Int'l,5
CRESCENTA VALLEY HIGH SCHOOL51313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,Enr,White,4
CRESCENTA VALLEY HIGH SCHOOL51313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,Adm,White,12
CRESCENTA VALLEY HIGH SCHOOL51313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,App,White,47
CRESCENTA VALLEY HIGH SCHOOL51313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,Enr,Asian,8
CRESCENTA VALLEY HIGH SCHOOL51313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,Adm,Asian,15
CRESCENTA VALLEY HIGH SCHOOL51313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,App,Asian,63
CRESCENTA VALLEY HIGH SCHOOL51313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,App,Hispanic/ Latinx,13
CRESCENTA VALLEY HIGH SCHOOL51313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,Enr,All,14
CRESCENTA VALLEY HIGH SCHOOL51313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,Adm,All,31
CRESCENTA VALLEY HIGH SCHOOL51313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,App,All,133
CRITICAL DESIGN AND GAMING SCH54632,CRITICAL DESIGN AND GAMING SCH,Los Angeles,Los Angeles,App,Hispanic/ Latinx,7
CRITICAL DESIGN AND GAMING SCH54632,CRITICAL DESIGN AND GAMING SCH,Los Angeles,Los Angeles,App,All,9
CULVER CITY HIGH SCHOOL50715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,Adm,White,7
CULVER CITY HIGH SCHOOL50715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,App,White,24
CULVER CITY HIGH SCHOOL50715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,Enr,Asian,3
CULVER CITY HIGH SCHOOL50715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,Adm,Asian,6
CULVER CITY HIGH SCHOOL50715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,App,Asian,20
CULVER CITY HIGH SCHOOL50715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,App,Hispanic/ Latinx,13
CULVER CITY HIGH SCHOOL50715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,App,African American,16
CULVER CITY HIGH SCHOOL50715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,Enr,All,4
CULVER CITY HIGH SCHOOL50715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,Adm,All,14
CULVER CITY HIGH SCHOOL50715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,App,All,75
CUPERTINO HIGH SCHOOL50718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,App,Int'l,10
CUPERTINO HIGH SCHOOL50718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,Adm,Domestic Unknown,3
CUPERTINO HIGH SCHOOL50718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,App,White,16
CUPERTINO HIGH SCHOOL50718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,Enr,Asian,25
CUPERTINO HIGH SCHOOL50718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,Adm,Asian,39
CUPERTINO HIGH SCHOOL50718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,App,Asian,158
CUPERTINO HIGH SCHOOL50718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,App,Hispanic/ Latinx,5
CUPERTINO HIGH SCHOOL50718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,Enr,All,28
CUPERTINO HIGH SCHOOL50718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,Adm,All,44
CUPERTINO HIGH SCHOOL50718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,App,All,200
CYPRESS HIGH SCHOOL50714,CYPRESS HIGH SCHOOL,Cypress,Orange,App,White,7
CYPRESS HIGH SCHOOL50714,CYPRESS HIGH SCHOOL,Cypress,Orange,Adm,Asian,7
CYPRESS HIGH SCHOOL50714,CYPRESS HIGH SCHOOL,Cypress,Orange,App,Asian,46
CYPRESS HIGH SCHOOL50714,CYPRESS HIGH SCHOOL,Cypress,Orange,App,Hispanic/ Latinx,12
CYPRESS HIGH SCHOOL50714,CYPRESS HIGH SCHOOL,Cypress,Orange,Adm,All,8
CYPRESS HIGH SCHOOL50714,CYPRESS HIGH SCHOOL,Cypress,Orange,App,All,71
DA VINCI CHARTER ACADEMY51082,DA VINCI CHARTER ACADEMY,Davis,Yolo,App,White,13
DA VINCI CHARTER ACADEMY51082,DA VINCI CHARTER ACADEMY,Davis,Yolo,App,All,19
DA VINCI COMMUNICATIONS HS54794,DA VINCI COMMUNICATIONS HS,El Segundo,Los Angeles,App,African American,5
DA VINCI COMMUNICATIONS HS54794,DA VINCI COMMUNICATIONS HS,El Segundo,Los Angeles,Adm,All,4
DA VINCI COMMUNICATIONS HS54794,DA VINCI COMMUNICATIONS HS,El Segundo,Los Angeles,App,All,12
DA VINCI DESIGN HIGH SCHOOL51216,DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,App,Hispanic/ Latinx,6
DA VINCI DESIGN HIGH SCHOOL51216,DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,App,All,15
DA VINCI SCIENCE HIGH SCHOOL54378,DA VINCI SCIENCE HIGH SCHOOL,El Segundo,Los Angeles,App,Hispanic/ Latinx,9
DA VINCI SCIENCE HIGH SCHOOL54378,DA VINCI SCIENCE HIGH SCHOOL,El Segundo,Los Angeles,Enr,All,3
DA VINCI SCIENCE HIGH SCHOOL54378,DA VINCI SCIENCE HIGH SCHOOL,El Segundo,Los Angeles,Adm,All,6
DA VINCI SCIENCE HIGH SCHOOL54378,DA VINCI SCIENCE HIGH SCHOOL,El Segundo,Los Angeles,App,All,18
DANA HILLS HIGH SCHOOL50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Adm,White,10
DANA HILLS HIGH SCHOOL50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,App,White,77
DANA HILLS HIGH SCHOOL50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,App,Asian,10
DANA HILLS HIGH SCHOOL50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,App,Hispanic/ Latinx,14
DANA HILLS HIGH SCHOOL50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Enr,All,4
DANA HILLS HIGH SCHOOL50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Adm,All,14
DANA HILLS HIGH SCHOOL50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,App,All,107
DANIEL PEARL MAGNET HIGH SCHL54368,DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,App,Hispanic/ Latinx,8
DANIEL PEARL MAGNET HIGH SCHL54368,DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,Enr,All,3
DANIEL PEARL MAGNET HIGH SCHL54368,DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,Adm,All,3
DANIEL PEARL MAGNET HIGH SCHL54368,DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,App,All,11
DAV STARR JORDAN HIGH SCHOOL51465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,App,Asian,5
DAV STARR JORDAN HIGH SCHOOL51465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,Adm,Hispanic/ Latinx,4
DAV STARR JORDAN HIGH SCHOOL51465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,App,Hispanic/ Latinx,26
DAV STARR JORDAN HIGH SCHOOL51465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,App,African American,13
DAV STARR JORDAN HIGH SCHOOL51465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,Adm,All,6
DAV STARR JORDAN HIGH SCHOOL51465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,App,All,46
DAVIS SENIOR HIGH SCHOOL50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Enr,White,7
DAVIS SENIOR HIGH SCHOOL50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Adm,White,13
DAVIS SENIOR HIGH SCHOOL50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,App,White,88
DAVIS SENIOR HIGH SCHOOL50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Enr,Asian,12
DAVIS SENIOR HIGH SCHOOL50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Adm,Asian,15
DAVIS SENIOR HIGH SCHOOL50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,App,Asian,69
DAVIS SENIOR HIGH SCHOOL50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,App,Hispanic/ Latinx,11
DAVIS SENIOR HIGH SCHOOL50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Enr,All,19
DAVIS SENIOR HIGH SCHOOL50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Adm,All,31
DAVIS SENIOR HIGH SCHOOL50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,App,All,179
DE ANZA HIGH SCHOOL52625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,Enr,Asian,4
DE ANZA HIGH SCHOOL52625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,Adm,Asian,4
DE ANZA HIGH SCHOOL52625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,App,Asian,15
DE ANZA HIGH SCHOOL52625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,App,Hispanic/ Latinx,18
DE ANZA HIGH SCHOOL52625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,App,African American,6
DE ANZA HIGH SCHOOL52625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,Enr,All,5
DE ANZA HIGH SCHOOL52625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,Adm,All,6
DE ANZA HIGH SCHOOL52625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,App,All,44
DEER VALLEY HIGH SCHOOL50109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,App,White,8
DEER VALLEY HIGH SCHOOL50109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,App,Asian,9
DEER VALLEY HIGH SCHOOL50109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,App,Hispanic/ Latinx,5
DEER VALLEY HIGH SCHOOL50109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,App,African American,9
DEER VALLEY HIGH SCHOOL50109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,Adm,All,4
DEER VALLEY HIGH SCHOOL50109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,App,All,32
DEL CAMPO HIGH SCHOOL50915,DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,App,White,12
DEL CAMPO HIGH SCHOOL50915,DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,Adm,All,3
DEL CAMPO HIGH SCHOOL50915,DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,App,All,19
DEL LAGO ACADEMY54746,DEL LAGO ACADEMY,Escondido,San Diego,App,White,7
DEL LAGO ACADEMY54746,DEL LAGO ACADEMY,Escondido,San Diego,App,Hispanic/ Latinx,12
DEL LAGO ACADEMY54746,DEL LAGO ACADEMY,Escondido,San Diego,Adm,All,3
DEL LAGO ACADEMY54746,DEL LAGO ACADEMY,Escondido,San Diego,App,All,24
DEL MAR HIGH SCHOOL53083,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,App,Hispanic/ Latinx,12
DEL MAR HIGH SCHOOL53083,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,Enr,All,3
DEL MAR HIGH SCHOOL53083,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,Adm,All,4
DEL MAR HIGH SCHOOL53083,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,App,All,22
DEL NORTE COUNTY HIGH SCHOOL50705,DEL NORTE COUNTY HIGH SCHOOL,Crescent City,Del Norte,App,All,6
DEL NORTE HIGH SCHOOL54351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,Enr,White,5
DEL NORTE HIGH SCHOOL54351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,Adm,White,11
DEL NORTE HIGH SCHOOL54351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,App,White,37
DEL NORTE HIGH SCHOOL54351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,Enr,Asian,12
DEL NORTE HIGH SCHOOL54351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,Adm,Asian,21
DEL NORTE HIGH SCHOOL54351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,App,Asian,84
DEL NORTE HIGH SCHOOL54351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,App,Hispanic/ Latinx,14
DEL NORTE HIGH SCHOOL54351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,Enr,All,18
DEL NORTE HIGH SCHOOL54351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,Adm,All,35
DEL NORTE HIGH SCHOOL54351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,App,All,142
DEL ORO HIGH SCHOOL51507,DEL ORO HIGH SCHOOL,Loomis,Placer,App,White,18
DEL ORO HIGH SCHOOL51507,DEL ORO HIGH SCHOOL,Loomis,Placer,App,Hispanic/ Latinx,5
DEL ORO HIGH SCHOOL51507,DEL ORO HIGH SCHOOL,Loomis,Placer,Adm,All,4
DEL ORO HIGH SCHOOL51507,DEL ORO HIGH SCHOOL,Loomis,Placer,App,All,33
DELANO HIGH SCHOOL50735,DELANO HIGH SCHOOL,Delano,Kern,App,All,10
DELHI HIGH SCHOOL52017,DELHI HIGH SCHOOL,Delhi,Merced,App,Hispanic/ Latinx,15
DELHI HIGH SCHOOL52017,DELHI HIGH SCHOOL,Delhi,Merced,Adm,All,3
DELHI HIGH SCHOOL52017,DELHI HIGH SCHOOL,Delhi,Merced,App,All,17
DESERT HIGH SCHOOL50800,DESERT HIGH SCHOOL,Edwards,Kern,App,All,6
DESERT HOT SPRINGS HS50334,DESERT HOT SPRINGS HS,Desert Hot Springs,Riverside,App,Hispanic/ Latinx,15
DESERT HOT SPRINGS HS50334,DESERT HOT SPRINGS HS,Desert Hot Springs,Riverside,Adm,All,4
DESERT HOT SPRINGS HS50334,DESERT HOT SPRINGS HS,Desert Hot Springs,Riverside,App,All,21
DESERT MIRAGE HIGH SCHOOL54013,DESERT MIRAGE HIGH SCHOOL,Thermal,Riverside,App,Hispanic/ Latinx,21
DESERT MIRAGE HIGH SCHOOL54013,DESERT MIRAGE HIGH SCHOOL,Thermal,Riverside,Adm,All,4
DESERT MIRAGE HIGH SCHOOL54013,DESERT MIRAGE HIGH SCHOOL,Thermal,Riverside,App,All,23
DESIGN SCIENCE MIDDLE COLG HS54003,DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,App,Hispanic/ Latinx,8
DESIGN SCIENCE MIDDLE COLG HS54003,DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,Adm,All,3
DESIGN SCIENCE MIDDLE COLG HS54003,DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,App,All,13
DIAMOND BAR HIGH SCHOOL50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,App,Int'l,8
DIAMOND BAR HIGH SCHOOL50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Enr,Domestic Unknown,5
DIAMOND BAR HIGH SCHOOL50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Adm,Domestic Unknown,6
DIAMOND BAR HIGH SCHOOL50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,App,Domestic Unknown,18
DIAMOND BAR HIGH SCHOOL50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,App,White,8
DIAMOND BAR HIGH SCHOOL50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Enr,Asian,21
DIAMOND BAR HIGH SCHOOL50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Adm,Asian,42
DIAMOND BAR HIGH SCHOOL50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,App,Asian,177
DIAMOND BAR HIGH SCHOOL50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,App,Hispanic/ Latinx,10
DIAMOND BAR HIGH SCHOOL50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Enr,All,28
DIAMOND BAR HIGH SCHOOL50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Adm,All,52
DIAMOND BAR HIGH SCHOOL50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,App,All,225
DIAMOND RANCH HIGH SCHOOL52516,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,App,Asian,15
DIAMOND RANCH HIGH SCHOOL52516,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,App,Hispanic/ Latinx,16
DIAMOND RANCH HIGH SCHOOL52516,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,Adm,All,3
DIAMOND RANCH HIGH SCHOOL52516,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,App,All,40
DIEGO RIVERA COMM/TECH SCHOOL54544,DIEGO RIVERA COMM/TECH SCHOOL,Los Angeles,Los Angeles,App,Hispanic/ Latinx,8
DIEGO RIVERA COMM/TECH SCHOOL54544,DIEGO RIVERA COMM/TECH SCHOOL,Los Angeles,Los Angeles,App,All,9
DINUBA HIGH SCHOOL50750,DINUBA HIGH SCHOOL,Dinuba,Tulare,App,Hispanic/ Latinx,11
DINUBA HIGH SCHOOL50750,DINUBA HIGH SCHOOL,Dinuba,Tulare,App,All,16
DISCOVERY CHARTER PREP SCHOOL52489,DISCOVERY CHARTER PREP SCHOOL,Sylmar,Los Angeles,Enr,All,3
DISCOVERY CHARTER PREP SCHOOL52489,DISCOVERY CHARTER PREP SCHOOL,Sylmar,Los Angeles,Adm,All,4
DISCOVERY CHARTER PREP SCHOOL52489,DISCOVERY CHARTER PREP SCHOOL,Sylmar,Los Angeles,App,All,12
DIXON HIGH SCHOOL50755,DIXON HIGH SCHOOL,Dixon,Solano,Adm,White,3
DIXON HIGH SCHOOL50755,DIXON HIGH SCHOOL,Dixon,Solano,App,White,11
DIXON HIGH SCHOOL50755,DIXON HIGH SCHOOL,Dixon,Solano,App,Hispanic/ Latinx,12
DIXON HIGH SCHOOL50755,DIXON HIGH SCHOOL,Dixon,Solano,Adm,All,5
DIXON HIGH SCHOOL50755,DIXON HIGH SCHOOL,Dixon,Solano,App,All,27
DOMINGUEZ SENIOR HIGH SCHOOL50652,DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,App,Hispanic/ Latinx,19
DOMINGUEZ SENIOR HIGH SCHOOL50652,DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,App,African American,8
DOMINGUEZ SENIOR HIGH SCHOOL50652,DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,Adm,All,3
DOMINGUEZ SENIOR HIGH SCHOOL50652,DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,App,All,27
DON ANTONIO LUGO HIGH SCHOOL50566,DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,App,Hispanic/ Latinx,6
DON ANTONIO LUGO HIGH SCHOOL50566,DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,App,All,9
DOS PUEBLOS HIGH SCHOOL53252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,Enr,White,4
DOS PUEBLOS HIGH SCHOOL53252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,Adm,White,9
DOS PUEBLOS HIGH SCHOOL53252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,App,White,51
DOS PUEBLOS HIGH SCHOOL53252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,Enr,Asian,3
DOS PUEBLOS HIGH SCHOOL53252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,Adm,Asian,8
DOS PUEBLOS HIGH SCHOOL53252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,App,Asian,16
DOS PUEBLOS HIGH SCHOOL53252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,Adm,Hispanic/ Latinx,5
DOS PUEBLOS HIGH SCHOOL53252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,App,Hispanic/ Latinx,30
DOS PUEBLOS HIGH SCHOOL53252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,Enr,All,10
DOS PUEBLOS HIGH SCHOOL53252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,Adm,All,25
